claim_id,article_id,published_at,date,published_date,source,journalist,club,player,season,direction,transfer_type,is_loan,age,position,market_value_eur,transfer_fee_eur,wage_eur_annual,fee_to_market,market_minus_fee_eur,transfer_quality,transfer_indicator,rumor_strength,rumor_indicator,credibility_score,source_reputation_score,journalist_reputation_score,historical_conversion_score,club_specific_score,rumor_stage_score,article_type_score,time_to_confirmation_score,historical_support_n,match_score,ambiguity_flag,entity_match_indicator,rumor_stage,article_type,source_diversity,rumor_count,max_credibility,avg_credibility,max_rumor_strength,avg_rumor_strength,label,market_feature_backend,market_feature_status,market_feature_notes,event_date_used,event_trading_date,event_trading_offset_days,estimation_points,market_model_alpha,market_model_beta,pre_window_ok_30d,post_window_ok_10d,pre_raw_return_m1,pre_raw_return_m3,pre_raw_return_m5,pre_raw_return_m10,pre_raw_return_m20,pre_raw_return_m30,pre_market_return_m1,pre_market_return_m3,pre_market_return_m5,pre_market_return_m10,pre_market_return_m20,pre_market_return_m30,pre_abnormal_return_m1,pre_abnormal_return_m3,pre_abnormal_return_m5,pre_abnormal_return_m10,raw_return_0_p1,raw_return_0_p3,raw_return_0_p5,raw_return_0_p10,market_return_0_p1,market_return_0_p3,market_return_0_p5,market_return_0_p10,abnormal_return_0_p1,abnormal_return_0_p3,abnormal_return_0_p5,abnormal_return_0_p10,pre_volatility_20d,post_volatility_20d,volatility_shift_20d,pre_close_zscore_20d,event_close_zscore_20d,pre_volume_zscore_20d,event_volume_zscore_20d,relative_volume_20d,target_abnormal_return_p3,target_label_p3
ed2dfa3218d31ebf,d9f6ef4692e16730,2026-01-13T08:18:59Z,2026-01-13,2026-01-13,The Guardian / Will Unwin,Will Unwin,Lazio,Kenneth Taylor,2025-26,in,permanent,0,23.0,Central Midfield,23000000.0,16850000.0,,0.7326,6150000.0,0.8102,0.7137,0.6662,0.6662,0.7268,0.84,0.7752,0.7474,0.7525,0.48,0.45,0.85,28,0.98,0,0.8167,linked,aggregate,1,1,0.7268,0.7268,0.6662,0.6662,,python_fallback,ok,,2026-01-13,2026-01-13,0,120,0.003348,0.261983,1,1,0.0,0.004202,0.012712,-0.008299,0.081448,0.086364,0.000284,0.003797,-0.002508,0.025519,0.052932,0.081186,-0.003422,-0.006801,-0.003374,-0.047814,0.012552,0.0,-0.050209,-0.112971,-0.001859,0.001487,-0.022282,-0.006385,0.00634,-0.013632,-0.064476,-0.15292,0.021445,0.019781,-0.001665,0.483884,0.412178,-0.877496,-0.321779,0.649249,-0.013632,neutral
c0628df34d289cba,492a409b91e4e534,2025-08-24T19:34:23Z,2025-08-24,2025-08-24,The Guardian / Exclusive by Will Unwin,Exclusive by Will Unwin,Juventus,Edon Zhegrova,2025-26,in,permanent,0,26.0,Right Winger,25000000.0,15500000.0,,0.62,9500000.0,0.8105,0.7309,0.7549,0.7549,0.8039,0.84,0.8587,0.8667,0.9133,0.55,0.85,0.65,2,0.96,0,0.8,talks,exclusive,1,1,0.8039,0.8039,0.7549,0.7549,,python_fallback,ok,,2025-08-24,2025-08-25,1,120,0.000821,0.539992,1,1,0.015883,0.01858,0.044218,0.049214,0.077193,0.043508,0.006905,0.006718,0.01538,0.046312,0.066749,0.068644,0.011334,0.012438,0.032006,0.01674,-0.022801,-0.033876,-0.047557,-0.037785,-0.015124,-0.019926,-0.02078,-0.03662,-0.016356,-0.026739,-0.042129,-0.026948,0.013687,0.010625,-0.003062,2.026765,1.582004,0.429465,0.813576,1.507718,-0.026739,negative
d0549a5d09ee5940,ba6caa3ec0d1b48f,2025-08-22T00:00:50Z,2025-08-22,2025-08-22,The Guardian / Jacob Steinberg and Ben Fisher,Jacob Steinberg and Ben Fisher,Juventus,Edon Zhegrova,2025-26,in,permanent,0,26.0,Right Winger,25000000.0,15500000.0,,0.62,9500000.0,0.8105,0.7309,0.6729,0.6729,0.7645,0.84,0.872,0.8857,0.88,0.4,0.45,0.65,4,0.86,0,0.7167,unclear,aggregate,1,1,0.7645,0.7645,0.6729,0.6729,,python_fallback,ok,,2025-08-22,2025-08-22,0,120,0.000919,0.536314,1,1,0.000662,-0.013708,0.044952,0.041351,0.060351,0.026495,0.003453,0.0087,0.019604,0.048842,0.056908,0.053698,-0.002109,-0.021097,0.030039,0.007007,0.010589,-0.013236,-0.028458,-0.009927,0.004998,-0.015437,-0.018994,-0.032665,0.006145,-0.008419,-0.023807,-0.001788,0.013422,0.011296,-0.002126,1.6637,2.026765,-0.497502,0.429465,1.273105,-0.008419,neutral
1a7ac0ba5fc412ee,537890b0b89ad3eb,2025-08-14T07:59:08Z,2025-08-14,2025-08-14,The Guardian / Rob Smyth,Rob Smyth,Juventus,Edon Zhegrova,2025-26,in,permanent,0,26.0,Right Winger,25000000.0,15500000.0,,0.62,9500000.0,0.8105,0.7309,0.6887,0.6887,0.7734,0.84,0.8587,0.8667,0.9133,0.48,0.45,0.65,2,0.96,0,0.8,linked,aggregate,1,1,0.7734,0.7734,0.6887,0.6887,,python_fallback,ok,,2025-08-14,2025-08-14,0,120,0.001245,0.576189,1,1,0.0,-0.022312,-0.003446,0.04329,-0.000691,-0.036,0.005985,0.013502,0.028676,0.013161,0.060936,0.060349,-0.004694,-0.033912,-0.025792,0.022534,0.059474,0.04426,0.061549,0.015214,0.010809,0.016095,0.026644,0.000237,0.050055,0.030206,0.038294,0.002632,0.009042,0.014313,0.005271,0.553473,1.460564,-1.152095,-0.343108,0.836295,0.030206,positive
347a14c0d88843f5,ce279253e4c27ba5,2025-08-26T21:56:39Z,2025-08-26,2025-08-26,The Guardian / Jacob Steinberg and Ed Aarons,Jacob Steinberg and Ed Aarons,Juventus,Edon Zhegrova,2025-26,in,permanent,0,26.0,Right Winger,25000000.0,15500000.0,,0.62,9500000.0,0.8105,0.7309,0.6892,0.6892,0.7515,0.84,0.772,0.7429,0.91,0.55,0.45,0.85,4,1.06,0,0.8833,talks,aggregate,1,1,0.7515,0.7515,0.6892,0.6892,,python_fallback,ok,,2025-08-26,2025-08-26,0,120,0.000931,0.531569,1,1,-0.005212,0.011258,-0.003264,0.032454,0.071579,0.051653,-0.001893,0.008468,0.013742,0.038535,0.061435,0.078597,-0.005137,0.004041,-0.014946,0.003847,-0.023576,-0.038638,-0.051735,-0.043877,-0.020334,-0.023873,-0.0347,-0.028222,-0.014685,-0.030114,-0.039788,-0.039393,0.013806,0.011513,-0.002293,1.582004,0.860284,0.813576,0.352636,1.214499,-0.030114,negative
3a46b2793db4cb59,8b12f8952907651e,2025-08-30T17:45:26Z,2025-08-30,2025-08-30,The Guardian / Jacob Steinberg and agencies,Jacob Steinberg and agencies,Juventus,Nicolò Savona,2025-26,out,permanent,0,22.0,Right-Back,12000000.0,13000000.0,,1.0833,-1000000.0,0.6887,0.6168,0.7029,0.7029,0.774,0.84,0.8587,0.8667,0.8893,0.4,0.45,0.95,2,0.9,0,0.75,unclear,aggregate,1,1,0.774,0.774,0.7029,0.7029,,python_fallback,ok,,2025-08-30,2025-09-01,2,120,-0.000908,0.498308,1,1,-0.010115,-0.021333,-0.043648,-0.001361,0.059163,0.008242,-0.005913,-0.010761,-0.025722,-0.010738,0.029472,0.051509,-0.00626,-0.013388,-0.026918,0.014373,-0.013624,0.002044,0.006131,0.016349,-0.011091,-0.004882,-0.011186,0.020334,-0.006361,0.008193,0.017447,0.016639,0.014261,0.012048,-0.002213,-0.094032,-0.37369,0.058693,-0.191629,0.887512,0.008193,neutral
6f0b950896ad205b,e9f8df69009725db,2025-06-27T17:47:19Z,2025-06-27,2025-06-27,The Guardian / Ed Aarons,Ed Aarons,Juventus,Samuel Mbangula,2024-25,in,permanent,0,20.0,Left Winger,250000.0,,,0.0,250000.0,0.9,0.7333,0.6392,0.6392,0.7252,0.84,0.7738,0.7455,0.8389,0.55,0.65,0.25,12,0.88,0,0.7333,talks,report,1,1,0.7252,0.7252,0.6392,0.6392,,python_fallback,ok,,2025-06-27,2025-06-27,0,120,3.3e-05,0.592522,1,1,-0.00243,0.045194,0.078844,0.057308,0.049872,0.023691,0.000814,0.01313,0.010503,-0.014944,-0.015807,-0.026423,-0.002946,0.036848,0.070222,0.064947,-0.059683,-0.08648,-0.089525,-0.115713,0.011207,0.011029,0.006887,0.018475,-0.067012,-0.095647,-0.096623,-0.13261,0.020841,0.01215,-0.008691,1.584721,-0.397147,-0.16654,1.952687,2.398622,-0.095647,negative
f9ef700bb21a9c85,50865a229a625ac2,2025-07-04T10:44:49Z,2025-07-04,2025-07-04,The Guardian / Ben Fisher,Ben Fisher,Borussia Dortmund,Soumaïla Coulibaly,2025-26,out,permanent,0,21.0,Centre-Back,8000000.0,7500000.0,,0.9375,500000.0,0.6559,0.5786,0.6951,0.6951,0.7503,0.84,0.7945,0.775,0.8639,0.4,0.65,0.95,6,0.78,0,0.65,unclear,report,1,1,0.7503,0.7503,0.6951,0.6951,,python_fallback,ok,,2025-07-04,2025-07-04,0,120,0.001426,0.150015,1,1,-0.002551,-0.005089,0.019557,0.028947,0.034392,0.012953,0.006054,0.001026,0.012044,0.038025,-0.016011,-0.00271,-0.004886,-0.009462,0.010663,0.009036,-0.030691,-0.015345,-0.014067,0.003836,0.00583,0.025713,0.013419,0.014848,-0.034625,-0.024647,-0.024278,-0.013558,0.010891,0.011645,0.000755,1.410295,0.638139,0.879414,1.32065,1.722239,-0.024647,negative
a92756292e8890fd,681e4a7a63b59d4f,2026-02-03T13:00:07Z,2026-02-03,2026-02-03,"The Guardian / Will Magee, Niall McVeigh and Billy Munday","Will Magee, Niall McVeigh and Billy Munday",Lazio,Adrian Przyborek,2025-26,in,permanent,0,19.0,Attacking Midfield,7000000.0,4500000.0,,0.6429,2500000.0,0.7304,0.634,0.7269,0.7269,0.784,0.84,0.8587,0.8667,0.8893,0.4,0.65,0.95,2,0.9,0,0.75,unclear,report,1,1,0.784,0.784,0.7269,0.7269,,python_fallback,ok,,2026-02-03,2026-02-03,0,120,0.00208,0.31252,1,1,-0.004739,-0.004739,-0.032258,-0.117647,-0.110169,-0.049774,0.010499,0.019185,0.023471,0.0179,0.003446,0.042795,-0.010101,-0.016864,-0.050119,-0.14948,0.009524,-0.0,0.104762,0.119048,0.013716,-0.002782,0.017346,-0.005239,0.00109,-0.006387,0.085457,0.099207,0.014193,0.049766,0.035573,-1.600134,-1.256289,-0.815663,-0.56848,0.371749,-0.006387,neutral
16159f9ba1dea2a0,555d654836868319,2026-01-26T00:54:05Z,2026-01-26,2026-01-26,The Guardian / Guardian staff and agencies,Guardian staff and agencies,Lazio,Adrian Przyborek,2025-26,in,permanent,0,19.0,Attacking Midfield,7000000.0,4500000.0,,0.6429,2500000.0,0.7304,0.634,0.8254,0.8254,0.8452,0.84,0.8587,0.8667,0.9213,0.82,0.65,0.85,2,0.98,0,0.8167,agreed,report,1,1,0.8452,0.8452,0.8254,0.8254,,python_fallback,ok,,2026-01-26,2026-01-26,0,120,0.003102,0.228997,1,1,-0.018182,-0.048458,-0.096234,-0.096234,-0.136,-0.044248,-0.005744,0.002661,-0.021135,-0.019401,0.001653,0.032211,-0.019968,-0.05896,-0.110099,-0.125864,-0.018519,-0.013889,-0.027778,0.009259,0.013562,0.005443,0.026164,0.04441,-0.027715,-0.02732,-0.052348,-0.032765,0.016304,0.039179,0.022875,-2.94118,-2.319271,0.317332,-0.961009,0.102302,-0.02732,negative
f8641b6bbc484e75,b90b7efb3903776f,2026-02-15T14:00:24Z,2026-02-15,2026-02-15,The Guardian / Sarah Martin,Sarah Martin,Lazio,Marcos Antônio,2025-26,in,permanent,0,25.0,Central Midfield,9000000.0,0.0,,0.0,9000000.0,0.975,0.8208,0.8291,0.8291,0.7769,0.84,0.8587,0.8667,0.8813,0.95,0.9,0.65,2,0.88,1,0.6233,official,official,1,1,0.7769,0.7769,0.8291,0.8291,,python_fallback,ok,,2026-02-15,2026-02-16,1,120,0.001988,0.221136,1,1,0.024194,0.094828,0.209524,0.203792,0.062761,0.067227,-0.017134,-0.029314,-0.009722,-0.002109,-0.008057,0.001256,0.025995,0.094028,0.187903,0.172602,-0.074803,-0.055118,0.090551,-0.03937,0.00733,0.00799,0.02791,0.018688,-0.081846,-0.064725,0.077871,-0.047871,0.029793,0.046457,0.016664,2.604913,1.635536,2.348753,0.126436,1.14816,-0.064725,negative
5a3c888d31f61bdb,f0b5c53138ccadd5,2026-02-04T00:21:52Z,2026-02-04,2026-02-04,The Guardian / Tom Garry,Tom Garry,Lazio,Marcos Antônio,2025-26,in,permanent,0,25.0,Central Midfield,9000000.0,0.0,,0.0,9000000.0,0.975,0.8208,0.6969,0.6969,0.7745,0.84,0.872,0.8857,0.88,0.4,0.65,0.65,4,0.86,0,0.7167,unclear,report,1,1,0.7745,0.7745,0.6969,0.6969,,python_fallback,ok,,2026-02-04,2026-02-04,0,120,0.001999,0.322836,1,1,0.009524,-0.004695,0.0,-0.066079,-0.101695,-0.070175,0.009042,0.029838,0.021589,0.038199,0.0146,0.055263,0.004606,-0.02014,-0.016786,-0.099476,0.028302,0.028302,0.174528,0.132076,-0.012947,0.00866,0.001939,-0.001293,0.028458,0.0188,0.154451,0.110615,0.014532,0.050429,0.035897,-1.256289,-1.133183,-0.56848,-0.526371,0.422516,0.0188,neutral
42e01515722c56fa,a9819bfc64c9e1cc,2026-02-03T10:09:55Z,2026-02-03,2026-02-03,The Guardian / Guardian sport,Guardian sport,Lazio,Marcos Antônio,2025-26,in,permanent,0,25.0,Central Midfield,9000000.0,0.0,,0.0,9000000.0,0.975,0.8208,0.6599,0.6599,0.6914,0.84,0.8587,0.8667,0.8813,0.4,0.65,0.65,2,0.88,1,0.6233,unclear,report,1,1,0.6914,0.6914,0.6599,0.6599,,python_fallback,ok,,2026-02-03,2026-02-03,0,120,0.00208,0.31252,1,1,-0.004739,-0.004739,-0.032258,-0.117647,-0.110169,-0.049774,0.010499,0.019185,0.023471,0.0179,0.003446,0.042795,-0.010101,-0.016864,-0.050119,-0.14948,0.009524,-0.0,0.104762,0.119048,0.013716,-0.002782,0.017346,-0.005239,0.00109,-0.006387,0.085457,0.099207,0.014193,0.049766,0.035573,-1.600134,-1.256289,-0.815663,-0.56848,0.371749,-0.006387,neutral
080c8b2331570957,fb4491fe0f05d621,2025-07-07T09:00:24Z,2025-07-07,2025-07-07,The Guardian / John Brewin,John Brewin,Manchester United,Diego León,2025-26,in,permanent,0,18.0,Left-Back,4000000.0,4000000.0,,1.0,0.0,0.625,0.4575,0.6628,0.6628,0.7225,0.84,0.7342,0.6889,0.8591,0.48,0.45,0.95,8,0.98,0,0.8167,linked,aggregate,1,1,0.7225,0.7225,0.6628,0.6628,,python_fallback,ok,,2025-07-07,2025-07-07,0,120,0.000425,0.723204,1,1,0.002865,-0.017406,-0.039517,0.012146,0.253582,0.221214,0.008339,0.01199,0.022526,0.049906,0.051675,0.057048,-0.00359,-0.026029,-0.056945,-0.020686,-0.027429,0.012,0.022286,0.009143,-0.008573,0.000177,-0.001718,0.00418,-0.022252,0.010982,0.021792,0.002587,0.049511,0.014865,-0.034647,0.21162,-0.074487,-0.988768,-0.733799,0.514346,0.010982,neutral
842a5e948b917938,674e18726bf450d1,2025-07-01T08:26:54Z,2025-07-01,2025-07-01,The Guardian / Tom Davies,Tom Davies,Manchester United,Diego León,2025-26,in,permanent,0,18.0,Left-Back,4000000.0,4000000.0,,1.0,0.0,0.625,0.4575,0.7184,0.7184,0.7881,0.84,0.872,0.8857,0.896,0.48,0.45,0.85,4,0.9,0,0.75,linked,aggregate,1,1,0.7881,0.7881,0.7184,0.7184,,python_fallback,ok,,2025-07-01,2025-07-01,0,120,0.001141,0.715617,1,1,-0.019813,-0.032591,-0.062138,0.032464,0.256881,0.283141,0.005164,0.018514,0.029838,0.038143,0.049607,0.048677,-0.02465,-0.049472,-0.089685,-0.000738,-0.020213,-0.027513,-0.007861,-0.008984,0.003621,0.004034,0.009397,0.009468,-0.023845,-0.033889,-0.019128,-0.025744,0.048198,0.018509,-0.029689,0.636006,0.046552,-0.64507,-0.067955,0.950608,-0.033889,negative
94921deda8962ca6,b3983471c56515a7,2025-08-22T08:25:20Z,2025-08-22,2025-08-22,The Guardian / Yara El-Shaboury,Yara El-Shaboury,Borussia Dortmund,Giovanni Reyna,2025-26,out,permanent,0,22.0,Attacking Midfield,7000000.0,4000000.0,,0.5714,3000000.0,0.5736,0.4825,0.7304,0.7304,0.7931,0.84,0.872,0.8857,0.896,0.48,0.45,0.95,4,0.9,0,0.75,linked,aggregate,1,1,0.7931,0.7931,0.7304,0.7304,,python_fallback,ok,,2025-08-22,2025-08-22,0,120,0.000904,0.231788,1,1,-0.008152,0.001372,0.00551,-0.013514,-0.041995,-0.062901,0.000674,-0.000881,-0.003452,0.004168,-0.000107,-0.006684,-0.009213,-0.001065,0.001852,-0.023173,-0.00274,0.00274,0.005479,-0.010959,-0.000832,-0.010173,-0.0161,-0.028665,-0.004352,0.001506,0.003936,-0.01385,0.010723,0.007805,-0.002918,-0.531017,-0.36157,-0.228011,-0.874737,0.629628,0.001506,neutral
7c6f0857fb0faae5,18450a233c4f9248,2025-12-16T11:49:09Z,2025-12-16,2025-12-16,The Guardian / Jacob Steinberg,Jacob Steinberg,Borussia Dortmund,Pascal Groß,2025-26,out,permanent,0,34.0,Central Midfield,3500000.0,2000000.0,,0.5714,1500000.0,0.6786,0.625,0.659,0.659,0.7226,0.84,0.812,0.8,0.6518,0.4,0.65,0.65,18,0.66,0,0.55,unclear,report,1,1,0.7226,0.7226,0.659,0.659,,python_fallback,ok,,2025-12-16,2025-12-16,0,120,-0.001261,0.347707,1,1,0.0,-0.009105,-0.015083,-0.019519,0.0,-0.039706,0.001795,0.004135,0.007648,0.027151,0.027104,0.00404,0.000637,-0.006769,-0.011509,-0.016309,0.0,0.0,-0.004594,0.013782,-0.011115,0.002414,0.004546,0.027334,0.006397,0.004174,0.001385,0.018406,0.007434,0.007686,0.000252,-1.387218,-1.387218,-1.661831,-1.477785,0.0,0.004174,neutral
e810bcf74dd778c8,5b16b4b3de992a73,2026-01-02T15:53:19Z,2026-01-02,2026-01-02,The Guardian / Ed Aarons,Ed Aarons,Borussia Dortmund,Pascal Groß,2025-26,out,permanent,0,34.0,Central Midfield,3500000.0,2000000.0,,0.5714,1500000.0,0.6786,0.625,0.6733,0.6733,0.7106,0.84,0.7738,0.7455,0.5673,0.4,0.65,0.95,12,0.9,0,0.75,unclear,report,1,1,0.7106,0.7106,0.6733,0.6733,,python_fallback,ok,,2026-01-02,2026-01-02,0,120,-0.001493,0.305389,1,1,0.009174,0.007634,0.01072,0.01072,-0.006024,-0.010495,0.00572,0.008501,0.012021,0.008059,0.030396,0.018667,0.008921,0.009584,0.014567,0.023203,-0.006061,0.00303,0.013636,0.019697,0.015446,0.0258,0.031491,0.03294,-0.007643,0.001379,0.013264,0.02632,0.005489,0.008076,0.002587,0.209213,-1.392698,-0.416152,0.660762,1.637421,0.001379,neutral
b1ab77bf4b1d6985,8faeec51a82c6424,2026-01-22T09:39:01Z,2026-01-22,2026-01-22,The Guardian / Yara El-Shaboury,Yara El-Shaboury,Lazio,Edoardo Motta,2025-26,in,permanent,0,21.0,Goalkeeper,1200000.0,1200000.0,,1.0,0.0,0.7,0.545,0.7197,0.7197,0.7913,0.84,0.872,0.8857,0.928,0.48,0.45,0.85,4,0.98,0,0.8167,linked,aggregate,1,1,0.7913,0.7913,0.7197,0.7197,,python_fallback,ok,,2026-01-22,2026-01-22,0,120,0.003318,0.243487,1,1,-0.030837,-0.079498,-0.090909,-0.07563,-0.098361,0.013825,-0.005032,-0.028646,-0.02539,-0.023508,0.008821,0.025518,-0.03293,-0.084155,-0.104005,-0.10428,-0.018182,-0.036364,-0.031818,-0.009091,0.007732,0.021399,0.013217,0.029941,-0.02672,-0.055063,-0.054984,-0.05194,0.017479,0.029836,0.012357,-4.294211,-2.996105,-0.485407,-0.889483,0.202853,-0.055063,negative
0e11c1bde551bbf5,c1b1d2968a1f57b0,2026-01-15T07:22:19Z,2026-01-15,2026-01-15,The Guardian / Will Unwin,Will Unwin,Lazio,Edoardo Motta,2025-26,in,permanent,0,21.0,Goalkeeper,1200000.0,1200000.0,,1.0,0.0,0.7,0.545,0.6422,0.6422,0.7168,0.84,0.7752,0.7474,0.7525,0.48,0.45,0.65,28,0.96,0,0.8,linked,aggregate,1,1,0.7168,0.7168,0.6422,0.6422,,python_fallback,ok,,2026-01-15,2026-01-15,0,120,0.003222,0.253283,1,1,0.012552,0.012552,0.016807,-0.012245,0.115207,0.110092,0.00268,-0.001575,0.001932,0.027253,0.050201,0.058358,0.008652,0.003283,0.000188,-0.050889,-0.012397,-0.061984,-0.090909,-0.119835,0.003352,-0.020461,-0.01218,-0.012509,-0.01969,-0.070489,-0.109928,-0.15781,0.021032,0.029562,0.00853,0.660512,0.224797,0.319787,-0.711199,0.292794,-0.070489,negative
4edb175b4bf0adf1,acf82f6339df9c2f,2025-03-25T13:37:06Z,2025-03-25,2025-03-25,The Guardian / Jacob Steinberg,Jacob Steinberg,Juventus,Ênio,2024-25,in,permanent,0,24.0,Left Winger,400000.0,195000.0,,0.4875,205000.0,0.8903,0.8439,0.6744,0.6744,0.686,0.84,0.812,0.8,0.898,0.4,0.65,0.95,18,0.98,1,0.6942,unclear,report,1,1,0.686,0.686,0.6744,0.6744,,python_fallback,ok,,2025-03-25,2025-03-25,0,120,0.002205,0.473291,1,1,-0.031162,-0.05199,-0.056019,0.026411,0.181231,0.328633,-0.001614,-0.018634,-0.001256,0.019542,0.012996,0.04648,-0.032604,-0.050479,-0.066729,-0.002915,0.026697,-0.028627,-0.063204,-0.094886,0.002181,-0.006004,-0.010674,-0.136402,0.021653,-0.033107,-0.070983,-0.051846,0.038585,0.027153,-0.011432,-0.11394,-0.436256,-0.587571,-0.713141,0.54163,-0.033107,negative
7b22f3ab09034844,b49b7c6e3edb8ea8,2025-03-02T21:36:39Z,2025-03-02,2025-03-02,The Guardian / Tom Garry,Tom Garry,Juventus,Ênio,2024-25,in,permanent,0,24.0,Left Winger,400000.0,195000.0,,0.4875,205000.0,0.8903,0.8439,0.7041,0.7041,0.7173,0.84,0.872,0.8857,0.88,0.55,0.65,0.65,4,0.86,1,0.6092,talks,report,1,1,0.7173,0.7173,0.7041,0.7041,,python_fallback,ok,,2025-03-02,2025-03-03,1,120,-0.000655,0.373868,1,1,0.065533,0.105882,0.168836,0.188463,0.222764,0.171568,0.000829,-0.00155,0.00609,0.017826,0.059854,0.065816,0.065878,0.105538,0.160157,0.189499,0.10389,0.090426,0.006981,0.094914,-0.023774,0.003234,-0.011098,0.009494,0.115719,0.095569,0.024339,0.104547,0.04285,0.03818,-0.00467,2.448951,3.732878,1.998674,2.516642,2.77869,0.095569,positive
69ec037db746611d,5850b5d54fde6406,2025-03-17T17:12:03Z,2025-03-17,2025-03-17,The Guardian,,Juventus,Ênio,2024-25,in,permanent,0,24.0,Left Winger,400000.0,195000.0,,0.4875,205000.0,0.8903,0.8439,0.7498,0.7498,0.7412,0.84,0.84,0.8667,0.872,0.9,0.35,0.65,1,0.88,1,0.6233,medical,analysis,1,1,0.7412,0.7412,0.7498,0.7498,,python_fallback,ok,,2025-03-17,2025-03-17,0,120,0.00182,0.43092,1,1,0.002497,0.032969,0.006267,0.067653,0.268866,0.305488,0.017237,0.025386,0.001607,0.0,0.017826,0.059854,-0.00675,0.016466,-0.001628,0.057085,0.052156,0.017749,-0.031917,-0.09357,0.02274,0.013789,0.008227,-0.0156,0.038109,0.005415,-0.045224,-0.10731,0.050807,0.026903,-0.023904,0.892698,1.11389,-0.948482,-0.562292,0.660686,0.005415,neutral
bfcffae1d40a3c2b,ddecdde6d26640ac,2026-04-27T21:05:48Z,2026-04-27,2026-04-27,The Guardian / Jamie Jackson at Old Trafford,Jamie Jackson at Old Trafford,Manchester United,Benjamin Sesko,2025-26,in,permanent,0,22.0,Centre-Forward,70000000.0,76500000.0,,1.0929,-6500000.0,0.7041,0.5358,0.5864,0.5864,0.6211,0.84,0.616,0.52,0.3088,0.72,0.65,0.25,10,0.8,0,0.6667,advanced,report,1,1,0.6211,0.6211,0.5864,0.5864,,python_fallback,ok,,2026-04-27,2026-04-27,0,120,-0.000655,0.711572,1,1,0.00708,-0.02735,-0.027904,-0.032313,0.035801,0.06821,0.007974,0.014308,0.005476,0.051078,0.106207,0.073803,0.00206,-0.035568,-0.028243,-0.060614,0.024019,0.106034,0.067955,0.107206,-0.003668,0.006131,0.004978,0.034579,0.027801,0.10211,0.069498,0.089718,0.015861,,,-0.511367,-0.280636,-0.381299,-0.496604,0.86893,0.10211,positive
d9f656dd73e33d19,88f454e9128f22ab,2026-05-11T06:10:12Z,2026-05-11,2026-05-11,Manchester Evening News,,Manchester United,Marcus Rashford,2025-26,in,permanent,0,28.0,Left Winger,40000000.0,0.0,,0.0,40000000.0,0.9,0.7333,0.4742,0.4742,0.4292,0.5,0.5,0.5625,0.244,0.4,0.65,0.45,3,0.75,1,0.5312,unclear,report,1,1,0.4292,0.4292,0.4742,0.4742,,python_fallback,ok,short_post_window,2026-05-11,2026-05-11,0,120,0.001039,0.815282,1,0,0.029273,0.060884,0.062028,0.153486,0.116213,0.194782,0.008426,0.019246,0.023348,0.032637,0.085382,0.142311,0.021365,0.040972,0.036967,0.110226,-0.052819,-0.005587,0.01676,,0.000274,0.013828,0.000557,,-0.055654,-0.019277,0.01253,,0.023291,,,2.953405,1.280709,3.809622,-0.423981,0.865407,-0.019277,neutral
2b3176dca4cd750b,896064c390e90d44,2026-05-10T21:01:00Z,2026-05-10,2026-05-10,Manchester Evening News,,Manchester United,Marcus Rashford,2025-26,in,permanent,0,28.0,Left Winger,40000000.0,0.0,,0.0,40000000.0,0.9,0.7333,0.4742,0.4742,0.4292,0.5,0.5,0.5625,0.244,0.4,0.65,0.45,3,0.85,1,0.6021,unclear,report,1,1,0.4292,0.4292,0.4742,0.4742,,python_fallback,ok,short_post_window,2026-05-10,2026-05-11,1,120,0.001039,0.815282,1,0,0.029273,0.060884,0.062028,0.153486,0.116213,0.194782,0.008426,0.019246,0.023348,0.032637,0.085382,0.142311,0.021365,0.040972,0.036967,0.110226,-0.052819,-0.005587,0.01676,,0.000274,0.013828,0.000557,,-0.055654,-0.019277,0.01253,,0.023291,,,2.953405,1.280709,3.809622,-0.423981,0.865407,-0.019277,neutral
7c908037fdd6c156,77719efe6af56134,2026-05-10T12:28:54Z,2026-05-10,2026-05-10,Sports Mole,,Juventus,Douglas Luiz,2025-26,out,permanent,0,27.0,Central Midfield,25000000.0,0.0,,0.0,25000000.0,0.445,0.4968,0.4136,0.4136,0.4044,0.5,0.5,0.4091,0.375,0.4,0.65,0.25,6,0.9,1,0.6375,unclear,report,1,1,0.4044,0.4044,0.4136,0.4136,,python_fallback,ok,short_post_window,2026-05-10,2026-05-11,1,120,-0.002712,0.616035,1,0,-0.005911,0.01407,-0.007866,-0.023233,-0.0,0.009,-2e-05,0.015075,0.021639,0.028868,0.041455,0.1365,-0.003187,0.012964,-0.007489,-0.013832,0.001982,-0.002973,-0.038157,,-0.006066,0.015419,-0.012599,,0.011095,-0.001623,-0.014384,,0.010257,,,-1.425396,-0.97995,-0.796538,-0.097303,0.958713,-0.001623,neutral
